AFF_LOVE_POINT	Puncte de dragoste: %d%%	
MINI_GAME_RUMI_EXIT_QUESTION	Doresti sa termini jocul si sa colectezi premiul?
MINI_GAME_RUMI_EXIT_QUESTION2	Scorul tau si cartile ramase se vor reseta!
MINI_GAME_RUMI_START_QUESTION	Trebuie sa platesti o taxa de %d Yang. Ai nevoie si de %d Set(uri) de Carduri.
MINI_GAME_RUMI_START_QUESTION2	Doresti sa incepi jocul?
MINI_GAME_CATCHKING_CHALLENGE_TOOLTIP1	Daca pariezi multiplu pe %s vei fi recompensat cu acelasi numar de cufere.
MINI_GAME_CATCHKING_CHALLENGE_TOOLTIP2	Pariu maxim: %d Pachete Rege
MINI_GAME_CATCHKING_HELP_MSG1	Pacat! Valoarea cartilor tale este mai mica.\nNu ai obtinut niciun punct. Alege o noua carte din pachetul tau.
MINI_GAME_CATCHKING_HELP_MSG2	Bravo! Cartile au aceeasi valoare.\nRandul tau s-a terminat. Alege o noua carte din pachetul tau.
MINI_GAME_CATCHKING_HELP_MSG3	Þine-o tot asa! Valoarea cartii tale este mai mare.\nÎntoarce alta carte.
MINI_GAME_CATCHKING_HELP_MSG4	A fost un [5] in raza cartii pe care ai descoperit-o.\nNu ai castigat niciun punct. Acum selecteaza Regele [K].
MINI_GAME_CATCHKING_POPUP_CATCH_FAIL	Regele a scapat! Jocul s-a terminat. \nDaca ai adunat cel putin 10 puncte, iti poti ridica premiul.
MINI_GAME_CATCHKING_POPUP_REWARD_FAIL	Nu poti ridica niciun premiu.
MINI_GAME_CATCHKING_SEARCH_NUMBER5	A fost un [5] in apropiere.
MINI_GAME_CATCHKING_START_QUESTION_01	Pentru un joc trebuie sa platesti urmatoarele: %d Yang si %s: %d in plus
MINI_GAME_CATCHKING_START_QUESTION_02	Vrei sa joci acum?
MINI_GAME_CATCHKING_TOOLTIP_CARD1	Poate prinde urmatoarea carte: [1]
MINI_GAME_CATCHKING_TOOLTIP_CARD2	Poate prinde urmatoarele carti: [1], [2]
MINI_GAME_CATCHKING_TOOLTIP_CARD3	Poate prinde urmatoarele carti: [1], [2], [3]
MINI_GAME_CATCHKING_TOOLTIP_CARD4	Poate prinde urmatoarele carti: [1], [2], [3], [4]
MINI_GAME_CATCHKING_TOOLTIP_CARD5	Poate prinde urmatoarele carti: [1], [2], [3], [4], [5]\nDaca un alt [5] se afla in apropierea cartilor descoperite,\nrandul tau se termina si nu vei primi niciun punct.
MINI_GAME_CATCHKING_TOOLTIP_CARD6	Poate prinde urmatoarea carte: [K]
MINI_GAME_CATCHKING_TOOLTIP_SCORE1	%s: 550 sau mai mult
MINI_GAME_CATCHKING_TOOLTIP_SCORE2	%s: 400 - 549
MINI_GAME_CATCHKING_TOOLTIP_SCORE3	%s: 10 - 399
MINI_GAME_CATCHKING_TOOLTIP_SCORE4	Castigi 10 puncte bonus daca descoperi toate cartile in sir.
CARD_EVENT	Okey Card Event
CATCH_KING_EVENT	Catch King Event
TREASURE_KEY	Key Box Event
MISSION_STATUS_COUNT	|cffF6A800|Eemoji/e_wiki|e Status:|r %d/%d
MISSION_TYPE_NAME	|cffF6A800|Eemoji/e_wiki|e Tip:|r %s
MISSION_TYPE_ALL_MONSTER	Toti Monstrii
MISSION_TYPE_ALL_METIN	Toate Metinele
MISSION_TYPE_ALL_BOSS	Toti Bossi
MISSION_TYPE_LEVELRANGE	 (+-%d Lv)
MISSION_TYPE_SPECIAL	|cffF6A800|Eemoji/e_wiki|e Tip:|r %s
MISSION_EXP	|cffF6A800|Eemoji/e_wiki|e Exp:|r %s ~ %s
MISSION_GOLD	|cffF6A800|Eemoji/e_wiki|e Yang:|r %s ~ %s
MISSION_LEFTTIME	|cffF6A800|Eemoji/e_wiki|e Timp:|r %s
MISSION_DELETE_TEXT	Vrei sa stergi aceaste misiune?
MISSION_REWARD_TEXT	Vrei sa primesti recompensa?
MISSION_END_TIME	|cffF6A800|Eemoji/e_wiki|e Terminat:|r %s
MISSION_REWARD_TITLE	|cffF6A800Recompensa:|r
BEGGINER_EVENT	Evenimentul pentru incepatori
LOCK_BONUS	Nº Bonus: %d (click)
LOCK_BONUS2	Choose Bonus (click)
COPY_ITEM	Bonus:
COPY_ITEM1	Click dreapta pentru a sterge bonusurile
COPY_ITEM2	(Fara bonus)
COPY_ITEM3	Sabie
COPY_ITEM4	Pumnal
COPY_ITEM5	Arc
COPY_ITEM6	Doua maini
COPY_ITEM7	Clopot
COPY_ITEM8	Evantai
COPY_ITEM9	Armura
COPY_ITEM10	Casca
COPY_ITEM11	Scut
COPY_ITEM12	Bratara
COPY_ITEM13	Papuci
COPY_ITEM14	Colier
COPY_ITEM15	Cercei
COPY_ITEM16	Costum
COPY_ITEM17	Frizura
COPY_ITEM18	Mount
COPY_ITEM19	Esarfa
COPY_ITEM20	Skin de arma
COPY_ITEM21	Skin de esarfa
COPY_ITEM22	Animal companie
COPY_ITEM23	Skin de mount
COPY_ITEM24	Skin de animal
WIKI_TITLE	Wiki
RANK_TITLE	Reward Info
SEARCH_TITLE	Search-shop
NEW_AFFECT_BRAVE_CAPE	Bravery Cape	SNA
EMOJI_SELL_ITEMS	Sell: |Eemoji/key_ctrl|e + |Eemoji/key_rclick|e
SELL_PRICE_INFO	[Selling Price]
SELL_PRICE_INFO_PCS	Piece: %s
SELL_PRICE_INFO_ALL	All: %s
BUFFI_TOOLTIP_INFO	This seal will summon a shaman with dragon shaman skills. A Nickname Scroll(Buffi) will unlock the heal shaman skills. The Skills are saved at your character, not at the Buffi Seal.
BUFFI_TOOLTIP_INFO2	Buffi Costumes do not offer any bonus.
EVENTBTNMAP	Event Calendar
TOOLTIP_APPLY_ATTBONUS_DARK	Puterea Intunericului
DS_SET_INFO	Activati 6 Mitice Dragon Excelente +6 pentru a beneficia de urmatoarele bonusuri::
AFFECT_THIEF	Manusile Talharului	SNA
AFFECT_EXP	Inelul Experientei	SNA
REWARD_115	First Level 115
REWARD_PET_115	First Pet Level 115
REWARD_120	First Level 120
REWARD_LEGENDARY_SKILL	First Legendary Skill
REWARD_LEGENDARY_SKILL_SET	First Legendary Skill Set
REWARD_THANDRUIL	First Thranduil Solo
REWARD_HYDRA	First Hydra Solo
REWARD_MELEY	First Meley Solo
REWARD_OFFLINESHOP_SLOT	First all Offline Shop Slots unlocked
REWARD_INVENTORY_SLOT	First all Normal/Special Inventory Slots unlocked
REWARD_AVERAGE	First 60 AVG on Lv.75 Weapon
REWARD_ELEMENT	First Element Talisman
REWARD_BATTLEPASS	First Complete Battlepass
REWARD_CUSTOM_SASH	First Custom Sash
REWARD_AURA	First Enlightened Dream Soul
REWARD_ENERGY	First Energy Crystal
REWARD_112_BIO	First Completed 112 Bio Quest
REWARD_120_BIO	First Completed 120 Bio Quest
REWARD_LEADER_SHIP	First Leadership on Legendary
REWARD_BUFFI_LEGENDARY_SKILL	First Buffi Legendary Skill
REWARD_WINDOW_TITLE	Reward Window
Solana2_POINTS	Vidra Points
JOTUN_DUNGEON	Jotun Thrym
NEW_EXCHANGE_ADDED	%s added %s.
NEW_EXCHANGE_YOU_READY	%s You are ready to trade.
NEW_EXCHANGE_YOU_ACCEPT	%s You accept the trade.
NEW_EXCHANGE_ACCEPT	%s %s accept the trade.
NEW_EXCHANGE_YOU_ABORT	%s You abort the trade.
NEW_EXCHANGE_ABORT	%s %s abort the trade.
NEW_EXCHANGE_LEVEL	Lv. %d
NEW_EXCHANGE_ALERT1	You are giving things away for nothing in exchange,
NEW_EXCHANGE_ALERT2	and won't be able to get the Yang or items back.
EXCHANGE_TITLE	Trade with %s
EXCHANGE_TITLE_LEVEL	Trade with %s (%d)
NEW_AFFECT_CRYSTAL	Cristal de Energie	SNA
SEARCH_EMPTY_RESULT	No items were found for these search options.
SEARCH_NEED_SLOW	You need be slow...
WIKI_CUBE_INFO	Item Costs of %s
WIKI_COST	Costs
DUNGEON_TRACK_TITLE	[F5] Dungeon Info
DUNGEON_TRACK_NOTIFICATION	%s#este disponibil
DUNGEON_TRACK_CHECKBOX	Trimite o notificare când vei putea intra din nou în aceasta temnita.
DUNGEON_TRACK_LEVEL_INFO	Nivelul necesar:
DUNGEON_TRACK_GROUP_INFO	Cerere de grup:
DUNGEON_TRACK_COOLDOWN_INFO	Timp de asteptare:
DUNGEON_TRACK_TICKET_INFO	Bilet de trecere
DUNGEON_TRACK_SHOP_INFO	Magazin Dungeon
DUNGEON_TRACK_TELEPORT_ENTER	Teleporteaza-te în temnita.
DUNGEON_TRACK_WARP	Teleporteaza-te la intrare Dungeon NPC.
DUNGEON_TRACK_TEST	Testeaza daca poti sa-l omori pe Seful temnitei, fara sa platesti biletul de intrare.
DUNGEON_TRACK_PERSONAL_STATISTICS	Statistici personale
DUNGEON_TRACK_RANK_COMPLETED	Clasament: Total finalizate
DUNGEON_TRACK_RANK_FASTEST	Clasament: Cel mai rapid timp
DUNGEON_TRACK_RANK_DMG	Clasament: Max Dmg la Boss
DUNGEON_TRACK_COMPLETED	Finalizate:
DUNGEON_TRACK_FASTEST	Cel mai rapid:
DUNGEON_TRACK_DMG	Max Dmg To Boss:
DUNGEON_TRACK_SLOW_INFO	Va rugam sa asteptati.
DUNGEON_TRACK_TRUE	Adevarat
DUNGEON_TRACK_FALSE	Fals
DUNGEON_TRACK_MOVE_UP	Muta in sus
DUNGEON_TRACK_MOVE_DOWN	Muta in jos
DUNGEON_TRACK_HIDE	Ascunde
DUNGEON_TRACK_DEACTIVE	Dezactivat
DUNGEON_TRACK_ACTIVE	Disponibil
DUNGEON_TRACK_WHISPER_MESSAGE	%s este disponibil
DUNGEON_TRACK_HIGH_LEVEL	Nivel înalt
DUNGEON_TRACK_LOW_LEVEL	Nivel scazut
DUNGEON_TRACK_RANK_INDEX	Clasament
DUNGEON_TRACK_RANK_NAME	Nume
DUNGEON_TRACK_RANK_LEVEL	Nivel
DUNGEON_TRACK_RANK_COMPLETED_TITLE	Total finalizate
DUNGEON_TRACK_RANK_FASTEST_TITLE	Cel mai rapid timp
DUNGEON_TRACK_RANK_DMG_TITLE	Max Dmg To Boss
NEW_SYSTEM	----------------------------------------------------------------------------ENABLE_YOHARA_SYSTEM
STAT_TOOLTIP_ACTION	Actiuni
STAT_TOOLTIP_ATT	Valoarea Atacului
STAT_TOOLTIP_ATT_SPEED	Viteza de atac
STAT_TOOLTIP_BASE_LEVEL	Level
STAT_TOOLTIP_CAST_SPEED	Viteza farmecului
STAT_TOOLTIP_CON	Creste PV si apãrarea
STAT_TOOLTIP_CONQUEROR_LEVEL	Nivel Campion
STAT_TOOLTIP_DEF	Apãrare
STAT_TOOLTIP_DEX	Creºte atacul ºi evadarea
STAT_TOOLTIP_DODGE_PER	ªansã evitare atacul cu sãgeþi
STAT_TOOLTIP_EXP	EXP
STAT_TOOLTIP_HP	HP
STAT_TOOLTIP_LEVEL	Level
STAT_TOOLTIP_MAG_ATT	Valoare de atac magic
STAT_TOOLTIP_MAG_DEF	Aparare magica
STAT_TOOLTIP_MOVE_SPEED	Viteza de miscare
STAT_TOOLTIP_PASSIVE	Relic Bonus
STAT_TOOLTIP_POINT	Puncte
STAT_TOOLTIP_REACTION	Reactii
STAT_TOOLTIP_SHP	Vei primi o deducere mai micã la PV-ul maxim în Yohara.
STAT_TOOLTIP_SIMMUNE	Vei primi o deducere mai micã la rezistentã la schimbãrile de status în Yohara.
STAT_TOOLTIP_SMOVE	Vei primi o deducere mai micã la viteza de miscare în Yohara.
STAT_TOOLTIP_SP	PM
STAT_TOOLTIP_SPECIAL_ACTION	Actiuni Speciale
STAT_TOOLTIP_SSTR	Vei primi o deducere mai micã de daune la atacurile tale din Yohara.
STAT_TOOLTIP_STAT	Valori
STAT_TOOLTIP_STR	Creºte valoarea atacului si daunele
STAT_TOOLTIP_SUPPORT_SKILL	Abilitãti Secundare
STAT_TOOLTIP_TAB_CHARACTER	Caracter
STAT_TOOLTIP_TAB_EMOTICON	Emotii
STAT_TOOLTIP_TAB_QUEST	Misiuni
STAT_TOOLTIP_TAB_SKILL	Abilitãti
TOOLTIP_HIT_PCT	Precizie +%d	SA
TOOLTIP_APPLY_RESIST_MOUNT_FALL	Rezistentã la alunecare +%d%%	SA
TOOLTIP_APPLY_MONSTER_DEFEND_BONUS	Resistance to monster attacks %d	SA
TOOLTIP_APPLY_ATTBONUS_ELEMENT	Putere Elementala +%d%%	SA
NEW_SYSTEM	----------------------------------------------------------------------------
SELECT_NOT_JOIN_GUILD	Fara breasla
MESSENGER_TEAM_GROUP_NAME	Echipa
MESSENGER_TITLE	Mesaje
MESSENGER_WHISPER	Soapta
MESSENGER_MOBILE	Mobile
MESSENGER_DELETE_FRIEND	Sterge Prieten
MESSENGER_OPEN_GUILD	Deschide Breasla
LOGIN_FAILURE_BLOCK_ROUTHER	PC-ul dvs. este blocat, va rugam sa contactati pe Discord: uffo007
BUFF_AFFECT_REMOVE_QUESTION	Esti sigur ca vrei sa elimini %s?
NEW_AFFECT_AUTO_HUNT	Auto Hunt	SNA
NEW_AFFECT_AUTO_METIN_FARM	Premium Metinfarm	SNA
